providedExternalId	providedName	parseRelation	parsedExternalId	parsedName	parsedAuthority	parsedRank	parsedCommonNames	parsedPath	parsedPathIds	parsedPathNames	parsedPathAuthorships	parsedNameSource	parsedNameSourceUrl	parsedNameSourceAccessedAt	alignRelation	alignedCatalogName	alignedExternalId	alignedName	alignedAuthority	alignedRank	alignedCommonNames	alignedKingdomName	alignedKingdomId	alignedPhylumName	alignedPhylumId	alignedClassName	alignedClassId	alignedOrderName	alignedOrderId	alignedFamilyName	alignedFamilyId	alignedSubfamilyName	alignedSubfamilyId	alignedTribeName	alignedTribeId	alignedSubtribeName	alignedSubtribeId	alignedGenusName	alignedGenusId	alignedSubgenusName	alignedSubgenusId	alignedSpeciesName	alignedSpeciesId	alignedSubspeciesName	alignedSubspeciesId	alignedPath	alignedPathIds	alignedPathNames	alignedPathAuthorships	alignedNameSource	alignedNameSourceUrl	alignedNameSourceAccessedAt
	Bombus formosellus	SAME_AS		Bombus formosellus		species		Bombus | formosellus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/MFJM	Bombus formosellus	(Frison, 1934)	species		Animalia	COL:N	Arthropoda	COL:RT	Insecta	COL:H6	Hymenoptera	COL:HYM	Apidae	COL:6KD	Apinae	COL:J5V	Bombini	COL:KN5			Bombus	COL:62H8K			Bombus formosellus	COL:MFJM			Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Bombini | Bombus | Bombus formosellus	COL:5T6MX | COL:N | COL:RT | COL:H6 | COL:HYM | COL:625GP | COL:6KD | COL:J5V | COL:KN5 | COL:62H8K | COL:MFJM	unranked | kingdom | phylum | class | order | superfamily | family | subfamily | tribe | genus | species		col	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus formosellus	SAME_AS		Bombus formosellus		species		Bombus | formosellus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	discoverlife	https://www.discoverlife.org/mp/20q?search=Bombus+formosellus	Bombus formosellus	(Frison, 1934)	species		Animalia	https://www.discoverlife.org/mp/20q?search=Animalia	Arthropoda	https://www.discoverlife.org/mp/20q?search=Arthropoda	Insecta	https://www.discoverlife.org/mp/20q?search=Insecta	Hymenoptera	https://www.discoverlife.org/mp/20q?search=Hymenoptera	Apidae	https://www.discoverlife.org/mp/20q?search=Apidae							Bombus	https://www.discoverlife.org/mp/20q?search=Bombus			Bombus formosellus	https://www.discoverlife.org/mp/20q?search=Bombus+formosellus			Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus formosellus	https://www.discoverlife.org/mp/20q?search=Animalia | https://www.discoverlife.org/mp/20q?search=Arthropoda | https://www.discoverlife.org/mp/20q?search=Insecta | https://www.discoverlife.org/mp/20q?search=Hymenoptera | https://www.discoverlife.org/mp/20q?search=Apidae | https://www.discoverlife.org/mp/20q?search=Bombus | https://www.discoverlife.org/mp/20q?search=Bombus+formosellus	kingdom | phylum | class | order | family | genus | species		discoverlife	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus formosellus	SAME_AS		Bombus formosellus		species		Bombus | formosellus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/1340473	Bombus formosellus	(Frison, 1934)	species		Animalia	GBIF:1	Arthropoda	GBIF:54	Insecta	GBIF:216	Hymenoptera	GBIF:1457	Apidae	GBIF:4334							Bombus	GBIF:1340278			Bombus formosellus	GBIF:1340473			Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus formosellus	GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340473	kingdom | phylum | class | order | family | genus | species		gbif	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus formosellus	SAME_AS		Bombus formosellus		species		Bombus | formosellus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714908	Bombus formosellus	(Frison, 1934)	species		Animalia	ITIS:202423	Arthropoda	ITIS:82696	Insecta	ITIS:99208	Hymenoptera	ITIS:152741	Apidae	ITIS:154394	Apinae	ITIS:633913	Bombini	ITIS:633933			Bombus	ITIS:154397			Bombus formosellus	ITIS:714908			Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Bombini | Bombus | Bombus formosellus	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394 | ITIS:633913 | ITIS:633933 | ITIS:154397 | ITIS:714908	kingdom | subkingdom | infrakingdom | superphylum | phylum | subphylum | class | subclass | infraclass | superorder | order | suborder | infraorder | superfamily | family | subfamily | tribe | genus | species		itis	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus formosellus	SAME_AS		Bombus formosellus		species		Bombus | formosellus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	SAME_AS	ncbi	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=130695	Bombus formosellus		species		Metazoa	NCBI:33208	Arthropoda	NCBI:6656	Insecta	NCBI:50557	Hymenoptera	NCBI:7399	Apidae	NCBI:7458	Apinae	NCBI:70987	Bombini	NCBI:83311			Bombus	NCBI:28641	Melanobombus	NCBI:144715	Bombus formosellus	NCBI:130695			root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Bombini | Bombus | Melanobombus | Bombus formosellus	NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33317 | NCBI:1206794 | NCBI:88770 | NCBI:6656 | NCBI:197563 | NCBI:197562 | NCBI:6960 | NCBI:50557 | NCBI:85512 | NCBI:7496 | NCBI:33340 | NCBI:33392 | NCBI:7399 | NCBI:7400 | NCBI:7434 | NCBI:34735 | NCBI:7458 | NCBI:70987 | NCBI:83311 | NCBI:28641 | NCBI:144715 | NCBI:130695	|  | superkingdom | clade | kingdom | clade | clade | clade | clade | clade | phylum | clade | clade | subphylum | class | clade | subclass | infraclass | cohort | order | suborder | infraorder | superfamily | family | subfamily | tribe | genus | subgenus | species		ncbi	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus fragrans	SAME_AS		Bombus fragrans		species		Bombus | fragrans		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/MFJQ	Bombus fragrans	(Pallas, 1771)	species		Animalia	COL:N	Arthropoda	COL:RT	Insecta	COL:H6	Hymenoptera	COL:HYM	Apidae	COL:6KD	Apinae	COL:J5V	Bombini	COL:KN5			Bombus	COL:62H8K			Bombus fragrans	COL:MFJQ			Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Bombini | Bombus | Bombus fragrans	COL:5T6MX | COL:N | COL:RT | COL:H6 | COL:HYM | COL:625GP | COL:6KD | COL:J5V | COL:KN5 | COL:62H8K | COL:MFJQ	unranked | kingdom | phylum | class | order | superfamily | family | subfamily | tribe | genus | species		col	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus fragrans	SAME_AS		Bombus fragrans		species		Bombus | fragrans		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	discoverlife	https://www.discoverlife.org/mp/20q?search=Bombus+fragrans	Bombus fragrans	(Pallas, 1771)	species		Animalia	https://www.discoverlife.org/mp/20q?search=Animalia	Arthropoda	https://www.discoverlife.org/mp/20q?search=Arthropoda	Insecta	https://www.discoverlife.org/mp/20q?search=Insecta	Hymenoptera	https://www.discoverlife.org/mp/20q?search=Hymenoptera	Apidae	https://www.discoverlife.org/mp/20q?search=Apidae							Bombus	https://www.discoverlife.org/mp/20q?search=Bombus			Bombus fragrans	https://www.discoverlife.org/mp/20q?search=Bombus+fragrans			Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus fragrans	https://www.discoverlife.org/mp/20q?search=Animalia | https://www.discoverlife.org/mp/20q?search=Arthropoda | https://www.discoverlife.org/mp/20q?search=Insecta | https://www.discoverlife.org/mp/20q?search=Hymenoptera | https://www.discoverlife.org/mp/20q?search=Apidae | https://www.discoverlife.org/mp/20q?search=Bombus | https://www.discoverlife.org/mp/20q?search=Bombus+fragrans	kingdom | phylum | class | order | family | genus | species		discoverlife	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus fragrans	SAME_AS		Bombus fragrans		species		Bombus | fragrans		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/1340461	Bombus fragrans	(Pallas, 1771)	species		Animalia	GBIF:1	Arthropoda	GBIF:54	Insecta	GBIF:216	Hymenoptera	GBIF:1457	Apidae	GBIF:4334							Bombus	GBIF:1340278			Bombus fragrans	GBIF:1340461			Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus fragrans	GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340461	kingdom | phylum | class | order | family | genus | species		gbif	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus fragrans	SAME_AS		Bombus fragrans		species		Bombus | fragrans		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714909	Bombus fragrans	(Pallas, 1771)	species		Animalia	ITIS:202423	Arthropoda	ITIS:82696	Insecta	ITIS:99208	Hymenoptera	ITIS:152741	Apidae	ITIS:154394	Apinae	ITIS:633913	Bombini	ITIS:633933			Bombus	ITIS:154397			Bombus fragrans	ITIS:714909			Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Bombini | Bombus | Bombus fragrans	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394 | ITIS:633913 | ITIS:633933 | ITIS:154397 | ITIS:714909	kingdom | subkingdom | infrakingdom | superphylum | phylum | subphylum | class | subclass | infraclass | superorder | order | suborder | infraorder | superfamily | family | subfamily | tribe | genus | species		itis	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus fragrans	SAME_AS		Bombus fragrans		species		Bombus | fragrans		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	SAME_AS	ncbi	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=395526	Bombus fragrans		species		Metazoa	NCBI:33208	Arthropoda	NCBI:6656	Insecta	NCBI:50557	Hymenoptera	NCBI:7399	Apidae	NCBI:7458	Apinae	NCBI:70987	Bombini	NCBI:83311			Bombus	NCBI:28641	Subterraneobombus	NCBI:163669	Bombus fragrans	NCBI:395526			root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Bombini | Bombus | Subterraneobombus | Bombus fragrans	NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33317 | NCBI:1206794 | NCBI:88770 | NCBI:6656 | NCBI:197563 | NCBI:197562 | NCBI:6960 | NCBI:50557 | NCBI:85512 | NCBI:7496 | NCBI:33340 | NCBI:33392 | NCBI:7399 | NCBI:7400 | NCBI:7434 | NCBI:34735 | NCBI:7458 | NCBI:70987 | NCBI:83311 | NCBI:28641 | NCBI:163669 | NCBI:395526	|  | superkingdom | clade | kingdom | clade | clade | clade | clade | clade | phylum | clade | clade | subphylum | class | clade | subclass | infraclass | cohort | order | suborder | infraorder | superfamily | family | subfamily | tribe | genus | subgenus | species		ncbi	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus franklini	SAME_AS		Bombus franklini		species		Bombus | franklini		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/MFJR	Bombus franklini	(Frison, 1921)	species		Animalia	COL:N	Arthropoda	COL:RT	Insecta	COL:H6	Hymenoptera	COL:HYM	Apidae	COL:6KD	Apinae	COL:J5V	Bombini	COL:KN5			Bombus	COL:62H8K			Bombus franklini	COL:MFJR			Biota | Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apinae | Bombini | Bombus | Bombus franklini	COL:5T6MX | COL:N | COL:RT | COL:H6 | COL:HYM | COL:625GP | COL:6KD | COL:J5V | COL:KN5 | COL:62H8K | COL:MFJR	unranked | kingdom | phylum | class | order | superfamily | family | subfamily | tribe | genus | species		col	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus franklini	SAME_AS		Bombus franklini		species		Bombus | franklini		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	discoverlife	https://www.discoverlife.org/mp/20q?search=Bombus+franklini	Bombus franklini	(Frison, 1921)	species		Animalia	https://www.discoverlife.org/mp/20q?search=Animalia	Arthropoda	https://www.discoverlife.org/mp/20q?search=Arthropoda	Insecta	https://www.discoverlife.org/mp/20q?search=Insecta	Hymenoptera	https://www.discoverlife.org/mp/20q?search=Hymenoptera	Apidae	https://www.discoverlife.org/mp/20q?search=Apidae							Bombus	https://www.discoverlife.org/mp/20q?search=Bombus			Bombus franklini	https://www.discoverlife.org/mp/20q?search=Bombus+franklini			Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus franklini	https://www.discoverlife.org/mp/20q?search=Animalia | https://www.discoverlife.org/mp/20q?search=Arthropoda | https://www.discoverlife.org/mp/20q?search=Insecta | https://www.discoverlife.org/mp/20q?search=Hymenoptera | https://www.discoverlife.org/mp/20q?search=Apidae | https://www.discoverlife.org/mp/20q?search=Bombus | https://www.discoverlife.org/mp/20q?search=Bombus+franklini	kingdom | phylum | class | order | family | genus | species		discoverlife	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus franklini	SAME_AS		Bombus franklini		species		Bombus | franklini		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/1340443	Bombus franklini	(Frison, 1921)	species		Animalia	GBIF:1	Arthropoda	GBIF:54	Insecta	GBIF:216	Hymenoptera	GBIF:1457	Apidae	GBIF:4334							Bombus	GBIF:1340278			Bombus franklini	GBIF:1340443			Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus franklini	GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4334 | GBIF:1340278 | GBIF:1340443	kingdom | phylum | class | order | family | genus | species		gbif	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
	Bombus franklini	SAME_AS		Bombus franklini		species		Bombus | franklini		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714804	Bombus franklini	(Frison, 1921)	species		Animalia	ITIS:202423	Arthropoda	ITIS:82696	Insecta	ITIS:99208	Hymenoptera	ITIS:152741	Apidae	ITIS:154394	Apinae	ITIS:633913	Bombini	ITIS:633933			Bombus	ITIS:154397			Bombus franklini	ITIS:714804			Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Bombini | Bombus | Bombus franklini	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154344 | ITIS:154394 | ITIS:633913 | ITIS:633933 | ITIS:154397 | ITIS:714804	kingdom | subkingdom | infrakingdom | superphylum | phylum | subphylum | class | subclass | infraclass | superorder | order | suborder | infraorder | superfamily | family | subfamily | tribe | genus | species		itis	https://linker.bio,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/d2903d0384a8b8193819b8061c8c4e6fec8cc2f7fe72dc0e91c90c07ba2fe15e
